id,created_time,creator_id,modified_time,modifier_id,is_deleted,name,group,path,is_exist,order_num,file_type,ext,status,searchable,filterable,quickSearch,active
398,2024-06-13 09:30:12.352712,1,2024-07-21 07:00:47.795457,1,0,黑料不打烊[密],t4/files/drpy_js,t4/files/drpy_js/黑料不打烊[密].js,True,392,.js,,1,1,0,0,True
523,2024-06-28 17:29:40.121992,1,2024-07-21 07:00:47.127655,1,0,无忧影视,t4/files/drpy_js,t4/files/drpy_js/无忧影视.js,True,517,.js,,1,1,0,0,True
558,2024-07-11 04:24:58.424822,1,2024-07-21 07:00:47.163162,1,0,星芽短剧[优],t4/files/drpy_js,t4/files/drpy_js/星芽短剧[优].js,True,552,.js,,1,1,0,0,True
562,2024-07-11 04:24:58.538079,1,2024-07-21 07:00:47.281234,1,0,火狐影视,t4/files/drpy_js,t4/files/drpy_js/火狐影视.js,True,556,.js,,1,1,0,0,True
567,2024-07-11 04:24:58.778672,1,2024-07-21 07:00:47.554789,1,0,至臻[盘],t4/files/drpy_js,t4/files/drpy_js/至臻[盘].js,True,561,.js,,1,1,0,0,True
172,2024-05-06 13:28:59.919464,1,2024-07-21 07:00:47.872694,1,0,jsencrypt,t4/files/drpy_libs,t4/files/drpy_libs/jsencrypt.js,True,166,.js,,1,0,0,0,True
559,2024-07-11 04:24:58.470372,1,2024-07-21 07:00:47.212648,1,0,朴樱影视,t4/files/drpy_js,t4/files/drpy_js/朴樱影视.js,True,553,.js,,1,1,1,0,True
560,2024-07-11 04:24:58.486380,1,2024-07-21 07:00:47.228773,1,0,桃子影视[优],t4/files/drpy_js,t4/files/drpy_js/桃子影视[优].js,True,554,.js,,1,1,1,0,True
565,2024-07-11 04:24:58.597063,1,2024-07-21 07:00:47.347310,1,0,爱迪影视,t4/files/drpy_js,t4/files/drpy_js/爱迪影视.js,True,559,.js,,1,1,1,0,True
94,2024-03-10 11:22:54.446128,1,2024-07-21 07:00:48.263612,1,0,cilixiongp,t4/files/drpy3_js,t4/files/drpy3_js/cilixiongp.js,True,88,.js,,1,0,0,0,True
115,2024-03-10 11:22:54.545975,1,2024-07-21 07:00:48.431304,1,0,template,t4/files/drpy3_js,t4/files/drpy3_js/template.js,False,109,.js,,1,0,0,0,True
561,2024-07-11 04:24:58.499122,1,2024-07-21 07:00:47.240114,1,0,樱花影视,t4/files/drpy_js,t4/files/drpy_js/樱花影视.jsd,True,555,.jsd,,1,0,0,0,True
518,2024-06-28 17:29:39.813248,1,2024-07-21 07:00:47.271533,1,0,游子视频,t4/files/drpy_js,t4/files/drpy_js/游子视频.js,True,512,.js,,1,1,0,0,True
469,2024-06-20 08:09:35.210993,1,2024-07-21 07:00:47.685462,1,0,采集之王[合],t4/files/drpy_js,t4/files/drpy_js/采集之王[合].js,True,463,.js,"?type=url&params=../json/采集静态.json$1@采王道长[合]
?type=url&params=../json/采集[zy]静态.json$1@采王zy[密]
?type=url&params=../json/采集[密]静态.json@采王成人[密]",1,1,1,0,True
588,2024-07-21 06:28:38.224492,1,2024-07-21 07:00:47.586558,1,0,萌番[漫],t4/files/drpy_js,t4/files/drpy_js/萌番[漫].js,True,582,.js,,1,1,0,0,True
593,2024-07-21 06:28:38.726190,1,2024-07-21 07:00:48.120101,1,0,robots,t4/files/txt,t4/files/txt/robots.txt,True,587,.txt,,1,0,0,0,True
224,2024-05-11 18:13:00.525395,1,2024-07-21 07:00:48.422781,1,0,白嫖影视,t4/files/drpy3_js,t4/files/drpy3_js/白嫖影视.js,True,218,.js,,1,0,0,0,True
582,2024-07-21 06:28:37.782445,1,2024-07-21 07:00:47.099577,1,0,文才2[资],t4/files/drpy_js,t4/files/drpy_js/文才2[资].js,True,576,.js,,1,1,0,1,True
583,2024-07-21 06:28:37.802406,1,2024-07-21 07:00:47.122710,1,0,旋风视频,t4/files/drpy_js,t4/files/drpy_js/旋风视频.js,True,577,.js,,1,1,1,0,True
331,2024-05-27 12:03:03.995243,1,2024-07-21 07:00:47.320780,1,0,爱看农民2[优],t4/files/drpy_js,t4/files/drpy_js/爱看农民2[优].js,True,325,.js,,1,1,1,1,True
564,2024-07-11 04:24:58.589462,1,2024-07-21 07:00:47.338412,1,0,爱看短剧[盘],t4/files/drpy_js,t4/files/drpy_js/爱看短剧[盘].js,True,558,.js,,1,1,0,0,True
428,2024-06-17 16:02:19.755238,1,2024-07-21 07:00:47.356383,1,0,猫视界,t4/files/drpy_js,t4/files/drpy_js/猫视界.js,True,422,.js,,1,1,0,0,True
584,2024-07-21 06:28:38.030974,1,2024-07-21 07:00:47.374064,1,0,番号资源[密],t4/files/drpy_js,t4/files/drpy_js/番号资源[密].js,True,578,.js,,1,1,1,0,True
585,2024-07-21 06:28:38.108911,1,2024-07-21 07:00:47.459086,1,0,种子音乐[听],t4/files/drpy_js,t4/files/drpy_js/种子音乐[听].js,True,579,.js,,1,1,0,0,True
566,2024-07-11 04:24:58.715716,1,2024-07-21 07:00:47.483540,1,0,米爱影视,t4/files/drpy_js,t4/files/drpy_js/米爱影视.js,True,560,.js,,1,1,1,0,True
586,2024-07-21 06:28:38.191581,1,2024-07-21 07:00:47.550678,1,0,臭蛋蛋,t4/files/drpy_js,t4/files/drpy_js/臭蛋蛋.js,True,580,.js,,1,1,1,0,True
587,2024-07-21 06:28:38.199630,1,2024-07-21 07:00:47.559958,1,0,色库[密],t4/files/drpy_js,t4/files/drpy_js/色库[密].js,True,581,.js,,1,1,1,0,True
568,2024-07-11 04:24:58.863950,1,2024-07-21 07:00:47.653275,1,0,达达龟,t4/files/drpy_js,t4/files/drpy_js/达达龟.js,True,562,.js,,1,1,0,0,True
589,2024-07-21 06:28:38.299581,1,2024-07-21 07:00:47.665446,1,0,速讯影院,t4/files/drpy_js,t4/files/drpy_js/速讯影院.js,True,583,.js,,1,1,1,0,True
590,2024-07-21 06:28:38.303646,1,2024-07-21 07:00:47.669178,1,0,那兔视频,t4/files/drpy_js,t4/files/drpy_js/那兔视频.js,True,584,.js,,1,1,1,0,True
280,2024-05-16 08:22:11.751243,1,2024-07-21 07:00:47.677232,1,0,酷客影视,t4/files/drpy_js,t4/files/drpy_js/酷客影视.js,True,274,.js,,1,1,0,0,True
572,2024-07-13 13:30:35.902880,1,2024-07-21 07:00:47.681105,1,0,酷我听书[听],t4/files/drpy_js,t4/files/drpy_js/酷我听书[听].js,True,566,.js,,1,1,1,0,True
569,2024-07-13 13:30:34.544697,1,2024-07-21 07:00:46.409831,1,0,emby,t4/spiders,t4/spiders/emby.json,True,563,.json,,1,0,0,0,True
570,2024-07-13 13:30:34.553157,1,2024-07-21 07:00:46.413851,1,0,emby,t4/spiders,t4/spiders/emby.py,True,564,.py,,1,1,1,0,True
577,2024-07-21 06:28:37.170209,1,2024-07-21 07:00:46.457724,1,0,01看球[球],t4/files/drpy_js,t4/files/drpy_js/01看球[球].js,True,571,.js,,1,1,0,0,True
578,2024-07-21 06:28:37.184299,1,2024-07-21 07:00:46.467053,1,0,310直播[球],t4/files/drpy_js,t4/files/drpy_js/310直播[球].js,True,572,.js,,1,0,0,0,True
574,2024-07-17 12:40:20.729200,1,2024-07-21 07:00:46.560460,1,0,cally66,t4/files/drpy_js,t4/files/drpy_js/cally66.js,True,568,.js,,1,1,1,0,True
591,2024-07-21 06:28:38.332042,1,2024-07-21 07:00:47.699728,1,0,金牌影院,t4/files/drpy_js,t4/files/drpy_js/金牌影院.js,True,585,.js,,1,1,0,0,True
573,2024-07-13 13:30:36.111061,1,2024-07-21 07:00:47.876906,1,0,json5,t4/files/drpy_libs,t4/files/drpy_libs/json5.js,True,567,.js,,1,0,0,0,True
173,2024-05-06 13:28:59.982973,1,2024-07-21 07:00:47.948038,1,0,alishare.ebook,t4/files/json,t4/files/json/alishare.ebook.txt,True,167,.txt,,1,0,0,0,True
576,2024-07-17 12:40:23.455546,1,2024-07-21 07:00:48.047915,1,0,哔哩大全,t4/files/json,t4/files/json/哔哩大全.json,True,570,.json,,1,0,0,0,True
592,2024-07-21 06:28:38.659476,1,2024-07-21 07:00:48.051573,1,0,哔哩教育,t4/files/json,t4/files/json/哔哩教育.json,True,586,.json,,1,0,0,0,True
579,2024-07-21 06:28:37.356525,1,2024-07-21 07:00:46.644690,1,0,一支穿云箭,t4/files/drpy_js,t4/files/drpy_js/一支穿云箭.js,True,573,.js,,1,1,1,0,True
575,2024-07-17 12:40:20.893283,1,2024-07-21 07:00:46.648558,1,0,一曲肝肠断,t4/files/drpy_js,t4/files/drpy_js/一曲肝肠断.js,True,569,.js,,1,0,0,0,True
580,2024-07-21 06:28:37.404862,1,2024-07-21 07:00:46.696115,1,0,中华听书网[听],t4/files/drpy_js,t4/files/drpy_js/中华听书网[听].js,True,574,.js,,1,1,0,0,True
581,2024-07-21 06:28:37.555910,1,2024-07-21 07:00:46.852139,1,0,咕咕番[漫],t4/files/drpy_js,t4/files/drpy_js/咕咕番[漫].js,True,575,.js,,1,1,0,0,True
571,2024-07-13 13:30:35.039236,1,2024-07-21 07:00:46.881774,1,0,喜马拉雅[听],t4/files/drpy_js,t4/files/drpy_js/喜马拉雅[听].js,True,565,.js,,1,1,0,0,True
